# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
5,Min Sum,Full-Contraction,1.0,1409.175167137253,79,0,1.0
5,Min Sum,Full-Contraction,1.0,1174.3677532845018,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.06991306716,71,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.06991306716,71,0,1.0
5,Min Sum,Full-Contraction,1.0,889.609184276892,48,0,1.0
5,Min Sum,Full-Contraction,1.0,752.0145717691279,52,0,1.0
5,Min Sum,Full-Contraction,1.0,1116.7233669541968,65,0,1.0
5,Min Sum,Full-Contraction,1.0,1124.1322806257622,57,0,1.0
5,Min Sum,Full-Contraction,1.0,1174.3677532845018,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1246.5341444959834,71,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.06991306716,71,0,1.0
5,Min Sum,Full-Contraction,1.0,1133.0163276143458,65,0,1.0
5,Min Sum,Full-Contraction,1.0,1192.2499389946279,60,0,1.0
5,Min Sum,Full-Contraction,1.0,1133.0163276143458,65,0,1.0
5,Min Sum,Full-Contraction,1.0,1000.512163623976,52,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.06991306716,71,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.06991306716,71,0,1.0
5,Min Sum,Full-Contraction,1.0,858.0580498663444,62,0,1.0
5,Min Sum,Full-Contraction,1.0,965.685424949238,52,0,1.0
5,Min Sum,Full-Contraction,1.0,1467.017498218515,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1079.6691275336339,55,0,1.0
5,Min Sum,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Min Sum,Full-Contraction,1.0,965.685424949238,52,0,1.0
5,Min Sum,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Min Sum,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Min Sum,Full-Contraction,1.0,1024.6211251235322,64,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1168.3238505927557,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Min Sum,Full-Contraction,1.0,1477.0329614269008,76,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1613.403974469018,80,0,1.0
5,Min Sum,Full-Contraction,1.0,1647.213595499958,82,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1168.3238505927557,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Min Sum,Full-Contraction,1.0,800.0,44,0,1.0
5,Min Sum,Full-Contraction,1.0,847.2135954999579,46,0,1.0
5,Min Sum,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1341.6407864998737,67,0,1.0
5,Min Sum,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1467.017498218515,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1168.3238505927557,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1467.017498218515,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Min Sum,Full-Contraction,1.0,800.0,46,0,1.0
5,Min Sum,Full-Contraction,1.0,847.2135954999579,44,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,1477.0329614269008,76,0,1.0
5,Min Sum,Full-Contraction,1.0,1168.3238505927557,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Min Sum,Full-Contraction,1.0,847.2135954999579,44,0,1.0
